#
#  CIJET_MassBin-3600-4200_CT10nlo_18000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.73885e-04      4.46956e-07        0.066      40
   2.0        3.0      3.63647e-04      4.76769e-07        0.131      43
   3.0        4.0      2.35212e-04      4.81174e-07        0.205      43
   4.0        5.0      1.67067e-04      2.22928e-07        0.133      12
   5.0        6.0      1.25592e-04      2.06522e-07        0.164      12
   6.0        7.0      9.83069e-05      2.76839e-07        0.282      13
   7.0        8.0      7.91654e-05      3.61631e-07        0.457      13
   8.0        9.0      6.49885e-05      2.89593e-07        0.446      13
   9.0       10.0      5.42915e-05      4.39258e-07        0.809      13
  10.0       12.0      4.27188e-05      1.98695e-07        0.465      13
  12.0       14.0      3.16423e-05      1.48487e-07        0.469      13
  14.0       16.0      2.43431e-05      1.77805e-07        0.730      13
