#
#  CIJET_MassBin-4200-8000_CT10nlo_16000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.43715e-04      2.10677e-07        0.086      40
   2.0        3.0      1.30960e-04      1.29357e-07        0.099      43
   3.0        4.0      8.43835e-05      1.15756e-07        0.137      43
   4.0        5.0      5.97538e-05      6.11643e-08        0.102       8
   5.0        6.0      4.47400e-05      8.82146e-08        0.197      12
   6.0        7.0      3.49423e-05      8.78592e-08        0.251      13
   7.0        8.0      2.80908e-05      6.31746e-08        0.225      13
   8.0        9.0      2.30438e-05      6.62745e-08        0.288      13
   9.0       10.0      1.92533e-05      1.10316e-07        0.573      12
  10.0       12.0      1.51638e-05      5.35472e-08        0.353      13
  12.0       14.0      1.13077e-05      4.67536e-08        0.413      13
  14.0       16.0      8.69269e-06      5.46434e-08        0.629      13
