#
#  CIJET_MassBin-3000-3600_CT10nlo_5000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.87831e-01      1.13835e-04        0.061      16
   2.0        3.0      9.93931e-02      1.04439e-04        0.105      36
   3.0        4.0      6.29758e-02      7.70044e-05        0.122      43
   4.0        5.0      4.39200e-02      4.76731e-05        0.109      12
   5.0        6.0      3.25262e-02      4.17410e-05        0.128      13
   6.0        7.0      2.51377e-02      5.81885e-05        0.231      13
   7.0        8.0      2.00669e-02      4.42313e-05        0.220      13
   8.0        9.0      1.64100e-02      2.73861e-05        0.167      13
   9.0       10.0      1.37115e-02      2.82389e-05        0.206      13
  10.0       12.0      1.07981e-02      2.06699e-05        0.191      13
  12.0       14.0      8.14077e-03      1.70595e-05        0.210      13
  14.0       16.0      6.36654e-03      2.14461e-05        0.337      13
