#
#  CIJET_MassBin-3600-4200_CT10nlo_7000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.82537e-03      2.08397e-06        0.074      40
   2.0        3.0      1.65702e-03      2.29376e-06        0.138      43
   3.0        4.0      1.13405e-03      2.09254e-06        0.185      43
   4.0        5.0      8.30650e-04      1.42669e-06        0.172      12
   5.0        6.0      6.36125e-04      1.34781e-06        0.212      12
   6.0        7.0      5.02269e-04      8.53800e-07        0.170      13
   7.0        8.0      4.07069e-04      9.78421e-07        0.240      13
   8.0        9.0      3.36562e-04      7.89027e-07        0.234      13
   9.0       10.0      2.83023e-04      7.61746e-07        0.269      13
  10.0       12.0      2.25138e-04      5.16863e-07        0.230      13
  12.0       14.0      1.69946e-04      5.77517e-07        0.340      13
  14.0       16.0      1.33231e-04      4.43254e-07        0.333      13
