#
#  CIJET_MassBin-4200-8000_CT10nlo_9000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.02690e-04      1.21334e-06        0.134      40
   2.0        3.0      4.63186e-04      6.86114e-07        0.148      43
   3.0        4.0      2.82805e-04      5.92795e-07        0.210      43
   4.0        5.0      1.90312e-04      3.94380e-07        0.207       8
   5.0        6.0      1.36000e-04      5.23971e-07        0.385      12
   6.0        7.0      1.02338e-04      2.87340e-07        0.281      13
   7.0        8.0      7.95538e-05      2.23105e-07        0.280      13
   8.0        9.0      6.35177e-05      2.34597e-07        0.369      13
   9.0       10.0      5.21050e-05      3.47471e-07        0.667      12
  10.0       12.0      4.00492e-05      1.99216e-07        0.497      13
  12.0       14.0      2.96923e-05      1.26419e-07        0.426      13
  14.0       16.0      2.31704e-05      1.73931e-07        0.751      13
