#
#  cidijet_DijetChi_DILHC_2012_Lambda-14000._MassBin-4200.-8000._Order-1_xmu-1._0064.dat
#
#  Lambda=14000 GeV   cteq66   NLO
#  mass=[ 4200.00, 8000.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.78400e-06      5.43000e-08        1.135       1
   2.0        3.0     -2.08800e-06      2.98800e-08        1.431       1
   3.0        4.0     -4.47000e-06      2.78500e-08        0.623       1
   4.0        5.0     -5.13800e-06      3.59200e-08        0.699       1
   5.0        6.0     -5.17800e-06      4.48200e-08        0.866       1
   6.0        7.0     -4.98700e-06      5.30200e-08        1.063       1
   7.0        8.0     -4.59200e-06      5.90800e-08        1.287       1
   8.0        9.0     -4.29200e-06      6.51500e-08        1.518       1
   9.0       10.0     -3.94900e-06      6.80600e-08        1.723       1
  10.0       12.0     -3.58250e-06      5.26500e-08        1.470       1
  12.0       14.0     -3.04550e-06      5.59000e-08        1.835       1
  14.0       16.0     -2.69150e-06      5.76000e-08        2.140       1
