#
#  CIJET_MassBin-3600-4200_cteq6ll_14000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.69205e-04      2.71699e-07        0.028      40
   2.0        3.0      5.43430e-04      1.98248e-07        0.036      43
   3.0        4.0      3.71065e-04      1.51003e-07        0.041      43
   4.0        5.0      2.79750e-04      6.74200e-08        0.024      12
   5.0        6.0      2.23917e-04      1.11464e-07        0.050      12
   6.0        7.0      1.86523e-04      9.26809e-08        0.050      13
   7.0        8.0      1.59931e-04      6.30425e-08        0.039      13
   8.0        9.0      1.39969e-04      1.54837e-07        0.111      13
   9.0       10.0      1.24623e-04      9.26809e-08        0.074      13
  10.0       12.0      1.07388e-04      5.45964e-08        0.051      13
  12.0       14.0      9.06462e-05      5.93771e-08        0.066      13
  14.0       16.0      7.86346e-05      3.75534e-08        0.048      13
