#
#  CIJET_MassBin-3000-3600_cteq66_8000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.42312e-02      1.85742e-05        0.054      16
   2.0        3.0      1.82233e-02      1.95667e-05        0.107      36
   3.0        4.0      1.16300e-02      1.52753e-05        0.131      43
   4.0        5.0      8.16908e-03      1.05094e-05        0.129      12
   5.0        6.0      6.08815e-03      7.52602e-06        0.124      13
   6.0        7.0      4.72969e-03      1.26911e-05        0.268      13
   7.0        8.0      3.79123e-03      9.64498e-06        0.254      13
   8.0        9.0      3.11354e-03      7.85934e-06        0.252      13
   9.0       10.0      2.61031e-03      6.87246e-06        0.263      13
  10.0       12.0      2.06046e-03      6.18958e-06        0.300      13
  12.0       14.0      1.55546e-03      4.70577e-06        0.303      13
  14.0       16.0      1.21654e-03      6.53982e-06        0.538      13
