#
#  CIJET_MassBin-3000-3600_CT10nlo_11000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.49056e-03      6.65301e-06        0.446      16
   2.0        3.0      6.36803e-04      5.59972e-06        0.879      36
   3.0        4.0      2.86472e-04      5.97157e-06        2.085      43
   4.0        5.0      1.17783e-04      4.80375e-06        4.078      12
   5.0        6.0      3.11415e-05      4.06825e-06       13.064      13
   6.0        7.0     -1.54555e-05      4.30019e-06       27.823      13
   7.0        8.0     -3.86100e-05      4.21523e-06       10.917      13
   8.0        9.0     -5.36169e-05      4.29407e-06        8.009      13
   9.0       10.0     -6.16777e-05      3.47242e-06        5.630      13
  10.0       12.0     -6.07731e-05      2.30440e-06        3.792      13
  12.0       14.0     -5.67962e-05      2.59185e-06        4.563      13
  14.0       16.0     -5.14015e-05      3.08531e-06        6.002      13
