#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.06960e-04      2.65832e-07        0.249      40
   2.0        3.0      5.14760e-05      1.95924e-07        0.381      43
   3.0        4.0      2.88265e-05      1.60177e-07        0.556      43
   4.0        5.0      1.76125e-05      9.49812e-08        0.539       8
   5.0        6.0      1.13417e-05      1.64363e-07        1.449      12
   6.0        7.0      7.75769e-06      1.02922e-07        1.327      13
   7.0        8.0      5.46985e-06      1.08168e-07        1.978      13
   8.0        9.0      3.96892e-06      8.51670e-08        2.146      13
   9.0       10.0      3.07092e-06      1.21025e-07        3.941      12
  10.0       12.0      2.08965e-06      7.48513e-08        3.582      13
  12.0       14.0      1.50181e-06      5.65658e-08        3.767      13
  14.0       16.0      1.25788e-06      7.61326e-08        6.052      13
