#
#  CIJET_MassBin-3000-3600_cteq6ll_15000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.07950e-03      7.30297e-07        0.024      16
   2.0        3.0      1.75494e-03      4.74760e-07        0.027      36
   3.0        4.0      1.21774e-03      5.38650e-07        0.044      43
   4.0        5.0      9.30950e-04      2.39317e-07        0.026      12
   5.0        6.0      7.53315e-04      1.67562e-07        0.022      13
   6.0        7.0      6.33285e-04      4.74071e-07        0.075      13
   7.0        8.0      5.47023e-04      4.22599e-07        0.077      13
   8.0        9.0      4.82162e-04      2.46774e-07        0.051      13
   9.0       10.0      4.31477e-04      3.13990e-07        0.073      13
  10.0       12.0      3.74338e-04      2.65482e-07        0.071      13
  12.0       14.0      3.18231e-04      1.90983e-07        0.060      13
  14.0       16.0      2.77500e-04      3.00694e-07        0.108      13
