#
#  CIJET_MassBin-4200-8000_CT10nlo_18000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.70272e-04      1.44980e-07        0.085      40
   2.0        3.0      9.16672e-05      9.05098e-08        0.099      43
   3.0        4.0      5.91791e-05      8.57131e-08        0.145      43
   4.0        5.0      4.19638e-05      4.17261e-08        0.099       8
   5.0        6.0      3.14508e-05      6.94731e-08        0.221      12
   6.0        7.0      2.45700e-05      6.69577e-08        0.273      13
   7.0        8.0      1.97538e-05      4.99230e-08        0.253      13
   8.0        9.0      1.61962e-05      5.26844e-08        0.325      13
   9.0       10.0      1.35208e-05      8.82618e-08        0.653      12
  10.0       12.0      1.06265e-05      4.04858e-08        0.381      13
  12.0       14.0      7.89154e-06      3.70464e-08        0.469      13
  14.0       16.0      6.03462e-06      4.22030e-08        0.699      13
