#
#  CIJET_MassBin-3600-4200_cteq66_7000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.85695e-03      1.90748e-06        0.067      40
   2.0        3.0      1.69637e-03      2.09334e-06        0.123      43
   3.0        4.0      1.17514e-03      1.90964e-06        0.163      43
   4.0        5.0      8.70225e-04      1.10957e-06        0.128      12
   5.0        6.0      6.73233e-04      9.06876e-07        0.135      12
   6.0        7.0      5.37223e-04      7.76910e-07        0.145      13
   7.0        8.0      4.39854e-04      8.37273e-07        0.190      13
   8.0        9.0      3.66977e-04      8.33820e-07        0.227      13
   9.0       10.0      3.11831e-04      9.33081e-07        0.299      13
  10.0       12.0      2.51012e-04      4.04740e-07        0.161      13
  12.0       14.0      1.94038e-04      5.40121e-07        0.278      13
  14.0       16.0      1.54754e-04      4.74105e-07        0.306      13
