#
#  CIJET_MassBin-4200-8000_cteq66_8000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.56610e-03      1.97159e-06        0.126      40
   2.0        3.0      8.03407e-04      1.08219e-06        0.135      43
   3.0        4.0      4.90419e-04      9.43967e-07        0.192      43
   4.0        5.0      3.29925e-04      5.59974e-07        0.170       8
   5.0        6.0      2.35483e-04      7.60183e-07        0.323      12
   6.0        7.0      1.76746e-04      4.78914e-07        0.271      13
   7.0        8.0      1.36838e-04      1.93815e-07        0.142      13
   8.0        9.0      1.08908e-04      4.23205e-07        0.389      13
   9.0       10.0      8.85167e-05      6.83631e-07        0.772      12
  10.0       12.0      6.77308e-05      2.60239e-07        0.384      13
  12.0       14.0      4.93154e-05      2.10807e-07        0.427      13
  14.0       16.0      3.75996e-05      2.31548e-07        0.616      13
