#
#  CIJET_MassBin-3000-3600_cteq6ll_10000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.31600e-02      3.65148e-06        0.016      16
   2.0        3.0      1.28194e-02      4.74760e-06        0.037      36
   3.0        4.0      8.59486e-03      3.49545e-06        0.041      43
   4.0        5.0      6.35742e-03      1.56428e-06        0.025      12
   5.0        6.0      4.99285e-03      9.87096e-07        0.020      13
   6.0        7.0      4.08662e-03      2.63117e-06        0.064      13
   7.0        8.0      3.44715e-03      2.30384e-06        0.067      13
   8.0        9.0      2.97469e-03      1.31559e-06        0.044      13
   9.0       10.0      2.61223e-03      1.64083e-06        0.063      13
  10.0       12.0      2.21246e-03      1.33012e-06        0.060      13
  12.0       14.0      1.82954e-03      9.00498e-07        0.049      13
  14.0       16.0      1.55946e-03      1.36109e-06        0.087      13
