#
#  CIJET_MassBin-3000-3600_cteq66_10000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.43362e-03      1.89297e-06        0.078      16
   2.0        3.0      1.42344e-03      1.76383e-06        0.124      36
   3.0        4.0      9.73005e-04      1.72474e-06        0.177      43
   4.0        5.0      7.11250e-04      1.29720e-06        0.182      12
   5.0        6.0      5.43323e-04      1.25775e-06        0.231      13
   6.0        7.0      4.29485e-04      1.08769e-06        0.253      13
   7.0        8.0      3.47638e-04      1.88703e-06        0.543      13
   8.0        9.0      2.87008e-04      2.09263e-06        0.729      13
   9.0       10.0      2.41577e-04      1.40425e-06        0.581      13
  10.0       12.0      1.90965e-04      9.53368e-07        0.499      13
  12.0       14.0      1.44658e-04      6.67971e-07        0.462      13
  14.0       16.0      1.13204e-04      1.81021e-06        1.599      13
