#
#  CIJET_MassBin-3000-3600_CT10nlo_10000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.61269e-02      1.19548e-05        0.074      16
   2.0        3.0      8.62869e-03      9.30689e-06        0.108      36
   3.0        4.0      5.53942e-03      7.57261e-06        0.137      43
   4.0        5.0      3.91342e-03      5.91544e-06        0.151      12
   5.0        6.0      2.93185e-03      4.01759e-06        0.137      13
   6.0        7.0      2.28823e-03      6.95406e-06        0.304      13
   7.0        8.0      1.84108e-03      5.49942e-06        0.299      13
   8.0        9.0      1.51746e-03      5.09273e-06        0.336      13
   9.0       10.0      1.27662e-03      4.13397e-06        0.324      13
  10.0       12.0      1.01058e-03      3.56398e-06        0.353      13
  12.0       14.0      7.65346e-04      2.93247e-06        0.383      13
  14.0       16.0      6.00038e-04      4.07462e-06        0.679      13
