#
#  CIJET_MassBin-3000-3600_CT10nlo_6000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.91906e-02      1.18145e-05        0.062      16
   2.0        3.0      1.12411e-02      1.25988e-05        0.112      36
   3.0        4.0      7.71270e-03      1.11879e-05        0.145      43
   4.0        5.0      5.66792e-03      7.44017e-06        0.131      12
   5.0        6.0      4.35746e-03      5.53196e-06        0.127      13
   6.0        7.0      3.46415e-03      5.12910e-06        0.148      13
   7.0        8.0      2.82462e-03      8.26174e-06        0.292      13
   8.0        9.0      2.34846e-03      8.63728e-06        0.368      13
   9.0       10.0      1.98908e-03      6.76340e-06        0.340      13
  10.0       12.0      1.59419e-03      2.71982e-06        0.171      13
  12.0       14.0      1.22604e-03      3.00320e-06        0.245      13
  14.0       16.0      9.74692e-04      5.60334e-06        0.575      13
