#
#  CIJET_MassBin-3000-3600_cteq66_14000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -6.10669e-04      1.36710e-06        0.224      16
   2.0        3.0     -3.81097e-04      1.55333e-06        0.408      36
   3.0        4.0     -2.81444e-04      1.60717e-06        0.571      43
   4.0        5.0     -2.21767e-04      1.31241e-06        0.592      12
   5.0        6.0     -1.80715e-04      1.07537e-06        0.595      13
   6.0        7.0     -1.50808e-04      1.38472e-06        0.918      13
   7.0        8.0     -1.27315e-04      1.13273e-06        0.890      13
   8.0        9.0     -1.09769e-04      1.26253e-06        1.150      13
   9.0       10.0     -9.59585e-05      9.47416e-07        0.987      13
  10.0       12.0     -7.80423e-05      6.65159e-07        0.852      13
  12.0       14.0     -6.09731e-05      7.16652e-07        1.175      13
  14.0       16.0     -4.88254e-05      7.17349e-07        1.469      13
