#
#  cidijet_DijetChi_CILHC_2012_Lambda-12000._MassBin-3600.-4200._Order-0_xmu-1._0018.dat
#
#  Lambda=12000 GeV   cteq6ll   LO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.53900e-03      1.85800e-07        0.012       1
   2.0        3.0      8.51800e-04      1.22300e-07        0.014       1
   3.0        4.0      5.74000e-04      1.14100e-07        0.020       1
   4.0        5.0      4.27600e-04      7.71900e-08        0.018       1
   5.0        6.0      3.39000e-04      4.84400e-08        0.014       1
   6.0        7.0      2.80000e-04      3.59000e-08        0.013       1
   7.0        8.0      2.38300e-04      5.15200e-08        0.022       1
   8.0        9.0      2.07200e-04      4.02500e-08        0.019       1
   9.0       10.0      1.83500e-04      3.14300e-08        0.017       1
  10.0       12.0      1.57050e-04      2.33350e-08        0.015       1
  12.0       14.0      1.31500e-04      3.50900e-08        0.027       1
  14.0       16.0      1.13350e-04      2.03850e-08        0.018       1
