#
#  CIJET_MassBin-3000-3600_cteq6ll_11000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.37531e-03      2.08866e-06        0.088      16
   2.0        3.0      6.57322e-04      2.03976e-06        0.310      36
   3.0        4.0     -5.48595e-05      1.81380e-06        3.306      43
   4.0        5.0     -3.83917e-04      6.86007e-07        0.179      12
   5.0        6.0     -5.45962e-04      8.18065e-07        0.150      13
   6.0        7.0     -6.26215e-04      1.78878e-06        0.286      13
   7.0        8.0     -6.63600e-04      1.13063e-06        0.170      13
   8.0        9.0     -6.78538e-04      1.06813e-06        0.157      13
   9.0       10.0     -6.79185e-04      1.08078e-06        0.159      13
  10.0       12.0     -6.66423e-04      9.31982e-07        0.140      13
  12.0       14.0     -6.39346e-04      7.46788e-07        0.117      13
  14.0       16.0     -6.07962e-04      1.06969e-06        0.176      13
