#
#  CIJET_MassBin-3600-4200_cteq66_6000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.86400e-02      1.94804e-05        0.105      40
   2.0        3.0      9.61588e-03      1.32183e-05        0.137      43
   3.0        4.0      5.90702e-03      1.24909e-05        0.211      43
   4.0        5.0      3.99067e-03      5.59762e-06        0.140      12
   5.0        6.0      2.87233e-03      5.95946e-06        0.207      12
   6.0        7.0      2.15615e-03      5.63983e-06        0.262      13
   7.0        8.0      1.67623e-03      4.67536e-06        0.279      13
   8.0        9.0      1.33800e-03      4.32049e-06        0.323      13
   9.0       10.0      1.09123e-03      4.39988e-06        0.403      13
  10.0       12.0      8.35077e-04      3.59308e-06        0.430      13
  12.0       14.0      6.06192e-04      3.37601e-06        0.557      13
  14.0       16.0      4.60050e-04      2.80431e-06        0.610      13
