#
#  CIJET_MassBin-4200-8000_cteq66_18000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.71475e-04      1.40967e-07        0.082      40
   2.0        3.0      9.24214e-05      8.72485e-08        0.094      43
   3.0        4.0      5.97486e-05      8.46725e-08        0.142      43
   4.0        5.0      4.24275e-05      4.16619e-08        0.098       8
   5.0        6.0      3.18442e-05      6.62582e-08        0.208      12
   6.0        7.0      2.49062e-05      6.73966e-08        0.271      13
   7.0        8.0      2.00538e-05      4.68221e-08        0.233      13
   8.0        9.0      1.64638e-05      5.22077e-08        0.317      13
   9.0       10.0      1.37600e-05      8.74903e-08        0.636      12
  10.0       12.0      1.08369e-05      4.09033e-08        0.377      13
  12.0       14.0      8.07462e-06      3.61399e-08        0.448      13
  14.0       16.0      6.19269e-06      4.35228e-08        0.703      13
