#
#  CIJET_MassBin-3000-3600_CT10nlo_7000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.05706e-03      1.20635e-05        0.133      16
   2.0        3.0      4.24208e-03      1.18524e-05        0.279      36
   3.0        4.0      2.33137e-03      1.08035e-05        0.463      43
   4.0        5.0      1.41025e-03      7.22527e-06        0.512      12
   5.0        6.0      9.06762e-04      7.37287e-06        0.813      13
   6.0        7.0      6.07038e-04      7.14954e-06        1.178      13
   7.0        8.0      4.23438e-04      4.61150e-06        1.089      13
   8.0        9.0      2.97854e-04      5.87872e-06        1.974      13
   9.0       10.0      2.12046e-04      5.08587e-06        2.398      13
  10.0       12.0      1.37477e-04      2.68294e-06        1.952      13
  12.0       14.0      7.61885e-05      3.40013e-06        4.463      13
  14.0       16.0      4.14219e-05      3.04907e-06        7.361      13
