#
#  CIJET_MassBin-3000-3600_cteq66_15000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.50894e-03      2.86284e-06        0.063      16
   2.0        3.0      2.43231e-03      3.10593e-06        0.128      36
   3.0        4.0      1.57407e-03      2.71149e-06        0.172      43
   4.0        5.0      1.11892e-03      2.39159e-06        0.214      12
   5.0        6.0      8.41485e-04      1.64157e-06        0.195      13
   6.0        7.0      6.58638e-04      2.85906e-06        0.434      13
   7.0        8.0      5.29662e-04      2.38136e-06        0.450      13
   8.0        9.0      4.36454e-04      2.31934e-06        0.531      13
   9.0       10.0      3.67115e-04      1.67474e-06        0.456      13
  10.0       12.0      2.87900e-04      1.27508e-06        0.443      13
  12.0       14.0      2.15627e-04      1.20219e-06        0.558      13
  14.0       16.0      1.66785e-04      1.41442e-06        0.848      13
