#
#  CIJET_MassBin-3000-3600_cteq66_8000_LL+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.09856e-03      6.72278e-06        0.164      16
   2.0        3.0      1.82367e-03      7.39111e-06        0.405      36
   3.0        4.0      9.28588e-04      6.85913e-06        0.739      43
   4.0        5.0      5.08700e-04      4.89842e-06        0.963      12
   5.0        6.0      2.87115e-04      4.77089e-06        1.662      13
   6.0        7.0      1.60900e-04      4.87476e-06        3.030      13
   7.0        8.0      8.86823e-05      3.38513e-06        3.817      13
   8.0        9.0      4.08477e-05      4.23857e-06       10.377      13
   9.0       10.0      1.00372e-05      3.48386e-06       34.709      13
  10.0       12.0     -1.08358e-05      1.97417e-06       18.219      13
  12.0       14.0     -2.55823e-05      2.44630e-06        9.562      13
  14.0       16.0     -3.14012e-05      2.22374e-06        7.082      13
