#
#  CIJET_MassBin-3000-3600_cteq66_17000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  17000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.14806e-03      2.04837e-06        0.065      16
   2.0        3.0      1.69992e-03      2.30992e-06        0.136      36
   3.0        4.0      1.10121e-03      2.13316e-06        0.194      43
   4.0        5.0      7.83283e-04      1.83443e-06        0.234      12
   5.0        6.0      5.89008e-04      1.28158e-06        0.218      13
   6.0        7.0      4.60869e-04      2.17040e-06        0.471      13
   7.0        8.0      3.70223e-04      1.84036e-06        0.497      13
   8.0        9.0      3.04708e-04      1.81313e-06        0.595      13
   9.0       10.0      2.56015e-04      1.30438e-06        0.509      13
  10.0       12.0      1.99992e-04      9.82312e-07        0.491      13
  12.0       14.0      1.48946e-04      9.34626e-07        0.627      13
  14.0       16.0      1.14465e-04      1.08865e-06        0.951      13
