#
#  CIJET_MassBin-3000-3600_CT10nlo_7000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.44050e-02      3.36650e-05        0.062      16
   2.0        3.0      2.89575e-02      2.97969e-05        0.103      36
   3.0        4.0      1.84684e-02      2.23532e-05        0.121      43
   4.0        5.0      1.29625e-02      1.54479e-05        0.119      12
   5.0        6.0      9.65285e-03      1.19781e-05        0.124      13
   6.0        7.0      7.49777e-03      1.93484e-05        0.258      13
   7.0        8.0      6.00862e-03      1.55485e-05        0.259      13
   8.0        9.0      4.93292e-03      1.17293e-05        0.238      13
   9.0       10.0      4.13708e-03      1.01363e-05        0.245      13
  10.0       12.0      3.26573e-03      7.52943e-06        0.231      13
  12.0       14.0      2.46958e-03      6.38307e-06        0.258      13
  14.0       16.0      1.93573e-03      8.13330e-06        0.420      13
