#
#  CIJET_MassBin-3000-3600_cteq66_19000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.31356e-03      1.67207e-06        0.072      16
   2.0        3.0      1.24997e-03      1.81244e-06        0.145      36
   3.0        4.0      8.09947e-04      1.63668e-06        0.202      43
   4.0        5.0      5.76133e-04      1.45623e-06        0.253      12
   5.0        6.0      4.33000e-04      1.01489e-06        0.234      13
   6.0        7.0      3.38523e-04      1.71763e-06        0.507      13
   7.0        8.0      2.71523e-04      1.43942e-06        0.530      13
   8.0        9.0      2.23154e-04      1.45637e-06        0.653      13
   9.0       10.0      1.87192e-04      1.03317e-06        0.552      13
  10.0       12.0      1.45600e-04      7.82890e-07        0.538      13
  12.0       14.0      1.07762e-04      7.46144e-07        0.692      13
  14.0       16.0      8.22346e-05      8.64673e-07        1.051      13
