#
#  CIJET_MassBin-3600-4200_cteq66_6000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.67980e-02      1.93748e-05        0.072      40
   2.0        3.0      1.41465e-02      1.44558e-05        0.102      43
   3.0        4.0      8.93809e-03      1.39144e-05        0.156      43
   4.0        5.0      6.21467e-03      3.55050e-06        0.057      12
   5.0        6.0      4.59475e-03      5.92568e-06        0.129      12
   6.0        7.0      3.54300e-03      5.59762e-06        0.158      13
   7.0        8.0      2.82192e-03      5.43847e-06        0.193      13
   8.0        9.0      2.30192e-03      4.09189e-06        0.178      13
   9.0       10.0      1.91477e-03      4.79850e-06        0.251      13
  10.0       12.0      1.50477e-03      3.20556e-06        0.213      13
  12.0       14.0      1.12250e-03      3.12250e-06        0.278      13
  14.0       16.0      8.74269e-04      1.79833e-06        0.206      13
