#
#  CIJET_MassBin-3000-3600_cteq66_15000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.26763e-04      4.41022e-07        0.103      16
   2.0        3.0      2.46978e-04      4.47923e-07        0.181      36
   3.0        4.0      1.65530e-04      5.28491e-07        0.319      43
   4.0        5.0      1.17867e-04      4.31347e-07        0.366      12
   5.0        6.0      8.72500e-05      4.86946e-07        0.558      13
   6.0        7.0      6.68254e-05      4.83746e-07        0.724      13
   7.0        8.0      5.20615e-05      7.25854e-07        1.394      13
   8.0        9.0      4.12754e-05      7.85458e-07        1.903      13
   9.0       10.0      3.34154e-05      5.49646e-07        1.645      13
  10.0       12.0      2.44104e-05      4.30186e-07        1.762      13
  12.0       14.0      1.66062e-05      2.63780e-07        1.588      13
  14.0       16.0      1.14604e-05      7.86751e-07        6.865      13
