#
#  CIJET_MassBin-4200-8000_cteq66_5000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.01740e-03      2.49923e-06        0.083      40
   2.0        3.0      1.79363e-03      2.43998e-06        0.136      43
   3.0        4.0      1.24100e-03      1.81265e-06        0.146      43
   4.0        5.0      9.17863e-04      1.35007e-06        0.147       8
   5.0        6.0      7.06683e-04      7.64952e-07        0.108      12
   6.0        7.0      5.62446e-04      7.03107e-07        0.125      13
   7.0        8.0      4.58200e-04      3.67423e-07        0.080      13
   8.0        9.0      3.80577e-04      9.62768e-07        0.253      13
   9.0       10.0      3.20942e-04      9.59601e-07        0.299      12
  10.0       12.0      2.56877e-04      4.36661e-07        0.170      13
  12.0       14.0      1.95927e-04      3.03188e-07        0.155      13
  14.0       16.0      1.54273e-04      3.78382e-07        0.245      13
