#
#  CIJET_MassBin-3000-3600_CT10nlo_12000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  12000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.11150e-03      8.94427e-07        0.080      16
   2.0        3.0      6.51325e-04      9.03129e-07        0.139      36
   3.0        4.0      4.44540e-04      9.78614e-07        0.220      43
   4.0        5.0      3.23617e-04      7.94107e-07        0.245      12
   5.0        6.0      2.45715e-04      7.82992e-07        0.319      13
   6.0        7.0      1.93100e-04      7.93725e-07        0.411      13
   7.0        8.0      1.55077e-04      1.18473e-06        0.764      13
   8.0        9.0      1.26969e-04      1.31490e-06        1.036      13
   9.0       10.0      1.06100e-04      9.17424e-07        0.865      13
  10.0       12.0      8.25538e-05      6.63156e-07        0.803      13
  12.0       14.0      6.13231e-05      4.58991e-07        0.748      13
  14.0       16.0      4.70123e-05      1.26186e-06        2.684      13
