#
#  CIJET_MassBin-4200-8000_CT10nlo_11000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.21718e-04      5.28611e-07        0.164      40
   2.0        3.0      1.60595e-04      3.33776e-07        0.208      43
   3.0        4.0      9.47098e-05      3.06396e-07        0.324      43
   4.0        5.0      6.15287e-05      1.71334e-07        0.278       8
   5.0        6.0      4.23958e-05      2.78354e-07        0.657      12
   6.0        7.0      3.08492e-05      1.89185e-07        0.613      13
   7.0        8.0      2.31577e-05      9.90920e-08        0.428      13
   8.0        9.0      1.79608e-05      1.63119e-07        0.908      13
   9.0       10.0      1.42550e-05      3.02159e-07        2.120      12
  10.0       12.0      1.06354e-05      1.11420e-07        1.048      13
  12.0       14.0      7.61885e-06      9.83437e-08        1.291      13
  14.0       16.0      5.81269e-06      1.05349e-07        1.812      13
