#
#  CIJET_MassBin-4200-8000_CT10nlo_14000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.71597e-05      1.99570e-07        0.349      40
   2.0        3.0      2.60286e-05      1.56898e-07        0.603      43
   3.0        4.0      1.33698e-05      1.27382e-07        0.953      43
   4.0        5.0      7.26562e-06      7.39555e-08        1.018       8
   5.0        6.0      3.98767e-06      1.34396e-07        3.370      12
   6.0        7.0      2.24923e-06      8.71571e-08        3.875      13
   7.0        8.0      1.20631e-06      9.37251e-08        7.770      13
   8.0        9.0      5.78300e-07      7.20382e-08       12.457      13
   9.0       10.0      2.96358e-07      9.98510e-08       33.693      12
  10.0       12.0     -3.35131e-08      6.29725e-08      187.904      13
  12.0       14.0     -6.95596e-08      4.87042e-08       70.018      13
  14.0       16.0      3.02169e-08      6.54072e-08      216.459      13
