#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      6.14857e-05      5.21284e-08        0.085      40
   2.0        3.0      3.75923e-05      5.02772e-08        0.134      43
   3.0        4.0      2.65979e-05      6.32289e-08        0.238      43
   4.0        5.0      1.99700e-05      3.85450e-08        0.193       8
   5.0        6.0      1.55683e-05      1.26730e-08        0.081      12
   6.0        7.0      1.25285e-05      3.95487e-08        0.316      13
   7.0        8.0      1.03238e-05      4.38821e-08        0.425      13
   8.0        9.0      8.63008e-06      1.89405e-08        0.219      13
   9.0       10.0      7.39433e-06      6.13801e-08        0.830      12
  10.0       12.0      5.92808e-06      2.82503e-08        0.477      13
  12.0       14.0      4.59835e-06      2.33652e-08        0.508      13
  14.0       16.0      3.69635e-06      2.53043e-08        0.685      13
