#
#  CIJET_MassBin-3600-4200_cteq66_10000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.27963e-03      2.70505e-06        0.063      40
   2.0        3.0      2.28749e-03      2.28215e-06        0.100      43
   3.0        4.0      1.46526e-03      2.40132e-06        0.164      43
   4.0        5.0      1.03217e-03      5.77350e-07        0.056      12
   5.0        6.0      7.71792e-04      8.58602e-07        0.111      12
   6.0        7.0      6.01577e-04      1.01829e-06        0.169      13
   7.0        8.0      4.83577e-04      1.35533e-06        0.280      13
   8.0        9.0      3.97369e-04      1.05466e-06        0.265      13
   9.0       10.0      3.32754e-04      1.52185e-06        0.457      13
  10.0       12.0      2.63485e-04      7.06925e-07        0.268      13
  12.0       14.0      1.98196e-04      5.15777e-07        0.260      13
  14.0       16.0      1.55235e-04      5.44818e-07        0.351      13
