#
#  CIJET_MassBin-3600-4200_cteq66_10000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.31925e-03      2.71510e-06        0.063      40
   2.0        3.0      2.30181e-03      2.34273e-06        0.102      43
   3.0        4.0      1.47033e-03      2.44678e-06        0.166      43
   4.0        5.0      1.03350e-03      6.74200e-07        0.065      12
   5.0        6.0      7.71083e-04      9.19321e-07        0.119      12
   6.0        7.0      5.99831e-04      1.15064e-06        0.192      13
   7.0        8.0      4.81315e-04      1.30310e-06        0.271      13
   8.0        9.0      3.95008e-04      8.59711e-07        0.218      13
   9.0       10.0      3.30192e-04      1.29258e-06        0.391      13
  10.0       12.0      2.61223e-04      7.64203e-07        0.293      13
  12.0       14.0      1.95612e-04      7.71404e-07        0.394      13
  14.0       16.0      1.52988e-04      4.68666e-07        0.306      13
