#
#  CIJET_MassBin-4200-8000_CT10nlo_14000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.71893e-04      3.15731e-07        0.085      40
   2.0        3.0      1.99349e-04      1.83059e-07        0.092      43
   3.0        4.0      1.28121e-04      1.68407e-07        0.131      43
   4.0        5.0      9.05475e-05      9.60283e-08        0.106       8
   5.0        6.0      6.76942e-05      1.24204e-07        0.183      12
   6.0        7.0      5.28300e-05      1.17686e-07        0.223      13
   7.0        8.0      4.24538e-05      8.54925e-08        0.201      13
   8.0        9.0      3.48331e-05      8.81651e-08        0.253      13
   9.0       10.0      2.91158e-05      1.41836e-07        0.487      12
  10.0       12.0      2.29658e-05      7.17881e-08        0.313      13
  12.0       14.0      1.71858e-05      6.32075e-08        0.368      13
  14.0       16.0      1.32742e-05      7.33100e-08        0.552      13
