#
#  CIJET_MassBin-3000-3600_CT10nlo_6000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.94325e-02      5.19615e-05        0.087      16
   2.0        3.0      3.06369e-02      4.55957e-05        0.149      36
   3.0        4.0      1.87886e-02      4.00346e-05        0.213      43
   4.0        5.0      1.26675e-02      2.56285e-05        0.202      12
   5.0        6.0      9.08146e-03      2.52475e-05        0.278      13
   6.0        7.0      6.80285e-03      2.24011e-05        0.329      13
   7.0        8.0      5.28546e-03      1.99107e-05        0.377      13
   8.0        9.0      4.20008e-03      1.73275e-05        0.413      13
   9.0       10.0      3.41400e-03      1.66433e-05        0.488      13
  10.0       12.0      2.61527e-03      8.82141e-06        0.337      13
  12.0       14.0      1.90142e-03      1.11371e-05        0.586      13
  14.0       16.0      1.43973e-03      1.16254e-05        0.807      13
