#
#  CIJET_MassBin-4200-8000_cteq66_10000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.15635e-03      1.07537e-06        0.093      40
   2.0        3.0      6.16228e-04      5.08652e-07        0.083      43
   3.0        4.0      3.93600e-04      4.73588e-07        0.120      43
   4.0        5.0      2.76700e-04      2.87849e-07        0.104       8
   5.0        6.0      2.06025e-04      3.01888e-07        0.147      12
   6.0        7.0      1.60338e-04      2.93083e-07        0.183      13
   7.0        8.0      1.28615e-04      1.95133e-07        0.152      13
   8.0        9.0      1.05454e-04      2.10616e-07        0.200      13
   9.0       10.0      8.81500e-05      2.64300e-07        0.300      12
  10.0       12.0      6.96615e-05      1.66024e-07        0.238      13
  12.0       14.0      5.24308e-05      1.39252e-07        0.266      13
  14.0       16.0      4.08308e-05      1.64543e-07        0.403      13
