#
#  CIJET_MassBin-3600-4200_CT10nlo_8000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.66555e-03      1.19722e-06        0.072      40
   2.0        3.0      9.75551e-04      1.35653e-06        0.139      43
   3.0        4.0      6.67102e-04      1.23220e-06        0.185      43
   4.0        5.0      4.88392e-04      9.13991e-07        0.187      12
   5.0        6.0      3.73942e-04      8.84676e-07        0.237      12
   6.0        7.0      2.95208e-04      5.64892e-07        0.191      13
   7.0        8.0      2.39215e-04      6.08065e-07        0.254      13
   8.0        9.0      1.97808e-04      5.31447e-07        0.269      13
   9.0       10.0      1.66331e-04      5.13784e-07        0.309      13
  10.0       12.0      1.32392e-04      3.43903e-07        0.260      13
  12.0       14.0      9.99038e-05      4.05412e-07        0.406      13
  14.0       16.0      7.83808e-05      3.19856e-07        0.408      13
