#
#  CIJET_MassBin-4200-8000_cteq66_6000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.45185e-03      1.23101e-06        0.085      40
   2.0        3.0      8.72247e-04      1.12300e-06        0.129      43
   3.0        4.0      6.09749e-04      9.10095e-07        0.149      43
   4.0        5.0      4.54925e-04      7.14643e-07        0.157       8
   5.0        6.0      3.53233e-04      2.80692e-07        0.079      12
   6.0        7.0      2.83454e-04      3.97105e-07        0.140      13
   7.0        8.0      2.32892e-04      3.49908e-07        0.150      13
   8.0        9.0      1.94831e-04      3.77237e-07        0.194      13
   9.0       10.0      1.65967e-04      3.89249e-07        0.235      12
  10.0       12.0      1.33962e-04      2.65482e-07        0.198      13
  12.0       14.0      1.03842e-04      1.75412e-07        0.169      13
  14.0       16.0      8.32154e-05      1.47739e-07        0.178      13
