#
#  CIJET_MassBin-3000-3600_CT10nlo_11000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.18694e-02      8.53913e-06        0.072      16
   2.0        3.0      6.36544e-03      7.07690e-06        0.111      36
   3.0        4.0      4.09819e-03      5.86050e-06        0.143      43
   4.0        5.0      2.90333e-03      4.57927e-06        0.158      12
   5.0        6.0      2.18046e-03      3.28165e-06        0.151      13
   6.0        7.0      1.70538e-03      5.45494e-06        0.320      13
   7.0        8.0      1.37462e-03      4.40716e-06        0.321      13
   8.0        9.0      1.13508e-03      4.27125e-06        0.376      13
   9.0       10.0      9.56354e-04      3.27735e-06        0.343      13
  10.0       12.0      7.58077e-04      2.80510e-06        0.370      13
  12.0       14.0      5.74962e-04      2.37576e-06        0.413      13
  14.0       16.0      4.51323e-04      3.24876e-06        0.720      13
