#
#  CIJET_MassBin-3000-3600_CT10nlo_8000_LL+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   0.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.12381e-03      7.65261e-06        0.186      16
   2.0        3.0      1.83447e-03      7.31138e-06        0.399      36
   3.0        4.0      9.34472e-04      7.03357e-06        0.753      43
   4.0        5.0      5.12258e-04      4.89591e-06        0.956      12
   5.0        6.0      2.90100e-04      4.85713e-06        1.674      13
   6.0        7.0      1.63246e-04      4.86871e-06        2.982      13
   7.0        8.0      9.07708e-05      3.36302e-06        3.705      13
   8.0        9.0      4.27223e-05      4.27567e-06       10.008      13
   9.0       10.0      1.17190e-05      3.50156e-06       29.879      13
  10.0       12.0     -9.28885e-06      1.99844e-06       21.514      13
  12.0       14.0     -2.41419e-05      2.45495e-06       10.169      13
  14.0       16.0     -3.00438e-05      2.24400e-06        7.469      13
