#
#  CIJET_MassBin-3000-3600_CT10nlo_14000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.52313e-03      4.20912e-06        0.076      16
   2.0        3.0      2.97675e-03      3.65181e-06        0.123      36
   3.0        4.0      1.92456e-03      3.25359e-06        0.169      43
   4.0        5.0      1.36725e-03      2.76751e-06        0.202      12
   5.0        6.0      1.02762e-03      1.80455e-06        0.176      13
   6.0        7.0      8.04200e-04      3.31612e-06        0.412      13
   7.0        8.0      6.46885e-04      2.76310e-06        0.427      13
   8.0        9.0      5.33108e-04      2.70600e-06        0.508      13
   9.0       10.0      4.48577e-04      1.92923e-06        0.430      13
  10.0       12.0      3.52285e-04      1.48273e-06        0.421      13
  12.0       14.0      2.64373e-04      1.40559e-06        0.532      13
  14.0       16.0      2.05012e-04      1.62931e-06        0.795      13
