#
#  CIJET_MassBin-4200-8000_cteq6ll_13000_V-A+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      8.22100e-05      2.95262e-08        0.036      40
   2.0        3.0      4.72874e-05      2.80385e-08        0.059      43
   3.0        4.0      3.20277e-05      2.00994e-08        0.063      43
   4.0        5.0      2.33813e-05      1.12599e-08        0.048       8
   5.0        6.0      1.79008e-05      1.37895e-08        0.077      12
   6.0        7.0      1.41869e-05      7.51068e-09        0.053      13
   7.0        8.0      1.15423e-05      7.25011e-09        0.063      13
   8.0        9.0      9.58431e-06      9.33974e-09        0.097      13
   9.0       10.0      8.09500e-06      1.08460e-08        0.134      12
  10.0       12.0      6.47962e-06      3.79777e-09        0.059      13
  12.0       14.0      4.96750e-06      4.10792e-09        0.083      13
  14.0       16.0      3.93696e-06      4.68802e-09        0.119      13
