#
#  CIJET_MassBin-3000-3600_CT10nlo_13000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.61212e-04      6.24900e-07        0.065      16
   2.0        3.0      5.56322e-04      7.61244e-07        0.137      36
   3.0        4.0      3.79800e-04      8.50210e-07        0.224      43
   4.0        5.0      2.79442e-04      5.68024e-07        0.203      12
   5.0        6.0      2.16062e-04      6.37101e-07        0.295      13
   6.0        7.0      1.72438e-04      8.07814e-07        0.468      13
   7.0        8.0      1.41885e-04      8.80195e-07        0.620      13
   8.0        9.0      1.19023e-04      7.47389e-07        0.628      13
   9.0       10.0      1.01385e-04      7.51494e-07        0.741      13
  10.0       12.0      8.30115e-05      6.14801e-07        0.741      13
  12.0       14.0      6.50654e-05      3.20406e-07        0.492      13
  14.0       16.0      5.27192e-05      1.02093e-06        1.937      13
