#
#  CIJET_MassBin-4200-8000_CT10nlo_5000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.52730e-02      1.45355e-05        0.095      40
   2.0        3.0      8.04726e-03      7.15839e-06        0.089      43
   3.0        4.0      5.07521e-03      6.52307e-06        0.129      43
   4.0        5.0      3.52750e-03      4.27618e-06        0.121       8
   5.0        6.0      2.59958e-03      4.31611e-06        0.166      12
   6.0        7.0      2.00692e-03      2.98501e-06        0.149      13
   7.0        8.0      1.59769e-03      1.75046e-06        0.110      13
   8.0        9.0      1.30285e-03      2.30384e-06        0.177      13
   9.0       10.0      1.08383e-03      2.08167e-06        0.192      12
  10.0       12.0      8.52500e-04      1.64570e-06        0.193      13
  12.0       14.0      6.39769e-04      1.05308e-06        0.165      13
  14.0       16.0      4.98412e-04      1.40002e-06        0.281      13
