#
#  CIJET_MassBin-3000-3600_cteq6ll_9000_RR-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.39894e-02      2.50000e-06        0.018      16
   2.0        3.0      7.65350e-03      2.29907e-06        0.030      36
   3.0        4.0      5.08867e-03      2.31682e-06        0.046      43
   4.0        5.0      3.74733e-03      9.84732e-07        0.026      12
   5.0        6.0      2.93662e-03      6.50444e-07        0.022      13
   6.0        7.0      2.40185e-03      1.72463e-06        0.072      13
   7.0        8.0      2.02677e-03      1.48064e-06        0.073      13
   8.0        9.0      1.74992e-03      8.62316e-07        0.049      13
   9.0       10.0      1.53823e-03      9.26809e-07        0.060      13
  10.0       12.0      1.30527e-03      7.80368e-07        0.060      13
  12.0       14.0      1.08223e-03      5.63301e-07        0.052      13
  14.0       16.0      9.24731e-04      9.04051e-07        0.098      13
