#
#  CIJET_MassBin-3600-4200_CT10nlo_16000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.50425e-04      6.07116e-07        0.064      40
   2.0        3.0      5.12137e-04      6.24890e-07        0.122      43
   3.0        4.0      3.30821e-04      6.24713e-07        0.189      43
   4.0        5.0      2.34733e-04      2.99495e-07        0.128      12
   5.0        6.0      1.76400e-04      2.55841e-07        0.145      12
   6.0        7.0      1.38062e-04      3.59487e-07        0.260      13
   7.0        8.0      1.11215e-04      4.59794e-07        0.413      13
   8.0        9.0      9.13908e-05      3.68272e-07        0.403      13
   9.0       10.0      7.64438e-05      5.58950e-07        0.731      13
  10.0       12.0      6.02962e-05      2.47876e-07        0.411      13
  12.0       14.0      4.48823e-05      1.88984e-07        0.421      13
  14.0       16.0      3.47212e-05      2.22525e-07        0.641      13
