#
#  CIJET_MassBin-3600-4200_CT10nlo_13000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.83077e-03      1.25038e-06        0.068      40
   2.0        3.0      9.81123e-04      1.08953e-06        0.111      43
   3.0        4.0      6.30695e-04      1.10431e-06        0.175      43
   4.0        5.0      4.45975e-04      3.27872e-07        0.074      12
   5.0        6.0      3.34525e-04      4.07040e-07        0.122      12
   6.0        7.0      2.61492e-04      5.83754e-07        0.223      13
   7.0        8.0      2.10638e-04      7.26336e-07        0.345      13
   8.0        9.0      1.73377e-04      4.53052e-07        0.261      13
   9.0       10.0      1.45269e-04      7.36415e-07        0.507      13
  10.0       12.0      1.15227e-04      4.20622e-07        0.365      13
  12.0       14.0      8.63154e-05      4.47393e-07        0.518      13
  14.0       16.0      6.75538e-05      2.82446e-07        0.418      13
