#
#  CIJET_MassBin-3000-3600_cteq66_15000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -8.37881e-04      2.50072e-06        0.298      16
   2.0        3.0     -5.16628e-04      2.62968e-06        0.509      36
   3.0        4.0     -3.83733e-04      2.82689e-06        0.737      43
   4.0        5.0     -3.07083e-04      2.39539e-06        0.780      12
   5.0        6.0     -2.54454e-04      1.89808e-06        0.746      13
   6.0        7.0     -2.15485e-04      2.31691e-06        1.075      13
   7.0        8.0     -1.84523e-04      2.22604e-06        1.206      13
   8.0        9.0     -1.61354e-04      2.25485e-06        1.397      13
   9.0       10.0     -1.42769e-04      1.78016e-06        1.247      13
  10.0       12.0     -1.18065e-04      1.27171e-06        1.077      13
  12.0       14.0     -9.39846e-05      1.32812e-06        1.413      13
  14.0       16.0     -7.65923e-05      1.63221e-06        2.131      13
