#
#  CIJET_MassBin-3600-4200_CT10nlo_14000_AA+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.83242e-05      9.57617e-07        1.982      40
   2.0        3.0      5.76151e-06      8.14422e-07       14.136      43
   3.0        4.0     -1.06623e-05      7.44190e-07        6.980      43
   4.0        5.0     -1.70158e-05      5.20724e-07        3.060      12
   5.0        6.0     -1.86467e-05      3.90834e-07        2.096      12
   6.0        7.0     -1.88385e-05      5.16072e-07        2.739      13
   7.0        8.0     -1.79223e-05      5.62541e-07        3.139      13
   8.0        9.0     -1.64438e-05      4.91605e-07        2.990      13
   9.0       10.0     -1.49269e-05      6.86833e-07        4.601      13
  10.0       12.0     -1.27908e-05      3.60173e-07        2.816      13
  12.0       14.0     -9.98885e-06      2.92490e-07        2.928      13
  14.0       16.0     -7.91808e-06      3.35823e-07        4.241      13
