#
#  CIJET_MassBin-3600-4200_CT10nlo_8000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.29932e-03      6.19507e-06        0.067      40
   2.0        3.0      4.94651e-03      4.78774e-06        0.097      43
   3.0        4.0      3.15193e-03      4.86188e-06        0.154      43
   4.0        5.0      2.20967e-03      1.30268e-06        0.059      12
   5.0        6.0      1.64583e-03      1.69670e-06        0.103      12
   6.0        7.0      1.27815e-03      1.86396e-06        0.146      13
   7.0        8.0      1.02462e-03      2.53438e-06        0.247      13
   8.0        9.0      8.40331e-04      1.80249e-06        0.214      13
   9.0       10.0      7.02700e-04      2.55604e-06        0.364      13
  10.0       12.0      5.55577e-04      1.28851e-06        0.232      13
  12.0       14.0      4.17927e-04      9.98460e-07        0.239      13
  14.0       16.0      3.27542e-04      8.21037e-07        0.251      13
