#
#  CIJET_MassBin-3000-3600_cteq66_14000_RR-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   0.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.47456e-03      1.71148e-06        0.069      16
   2.0        3.0      1.32169e-03      1.83333e-06        0.139      36
   3.0        4.0      8.50014e-04      1.53166e-06        0.180      43
   4.0        5.0      6.03083e-04      1.38159e-06        0.229      12
   5.0        6.0      4.53731e-04      8.74056e-07        0.193      13
   6.0        7.0      3.55646e-04      1.57777e-06        0.444      13
   7.0        8.0      2.86862e-04      1.32069e-06        0.460      13
   8.0        9.0      2.37223e-04      1.23636e-06        0.521      13
   9.0       10.0      2.00262e-04      9.41221e-07        0.470      13
  10.0       12.0      1.58154e-04      7.43993e-07        0.470      13
  12.0       14.0      1.19535e-04      6.92334e-07        0.579      13
  14.0       16.0      9.33769e-05      7.73955e-07        0.829      13
