#
#  CIJET_MassBin-3600-4200_cteq66_8000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      9.32742e-03      6.08861e-06        0.065      40
   2.0        3.0      4.96333e-03      4.96042e-06        0.100      43
   3.0        4.0      3.16388e-03      4.90485e-06        0.155      43
   4.0        5.0      2.21867e-03      1.30268e-06        0.059      12
   5.0        6.0      1.65283e-03      1.69670e-06        0.103      12
   6.0        7.0      1.28400e-03      1.95789e-06        0.152      13
   7.0        8.0      1.02954e-03      2.47034e-06        0.240      13
   8.0        9.0      8.44485e-04      1.82476e-06        0.216      13
   9.0       10.0      7.06262e-04      2.55132e-06        0.361      13
  10.0       12.0      5.58692e-04      1.23387e-06        0.221      13
  12.0       14.0      4.20358e-04      9.56305e-07        0.227      13
  14.0       16.0      3.29565e-04      8.24971e-07        0.250      13
