#
#  CIJET_MassBin-3000-3600_cteq66_7000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.04800e-02      7.30297e-06        0.070      16
   2.0        3.0      6.12456e-03      6.56591e-06        0.107      36
   3.0        4.0      4.19426e-03      6.21095e-06        0.148      43
   4.0        5.0      3.07717e-03      4.15240e-06        0.135      12
   5.0        6.0      2.36223e-03      3.49175e-06        0.148      13
   6.0        7.0      1.87585e-03      2.82389e-06        0.151      13
   7.0        8.0      1.52731e-03      5.37563e-06        0.352      13
   8.0        9.0      1.26869e-03      5.52848e-06        0.436      13
   9.0       10.0      1.07346e-03      3.88620e-06        0.362      13
  10.0       12.0      8.58462e-04      1.96279e-06        0.229      13
  12.0       14.0      6.58846e-04      1.77229e-06        0.269      13
  14.0       16.0      5.22692e-04      3.85972e-06        0.738      13
