#
#  CIJET_MassBin-3600-4200_cteq66_6000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.67697e-02      1.83258e-05        0.068      40
   2.0        3.0      1.41728e-02      1.40281e-05        0.099      43
   3.0        4.0      8.98340e-03      1.40749e-05        0.157      43
   4.0        5.0      6.26608e-03      2.99874e-06        0.048      12
   5.0        6.0      4.64683e-03      5.47446e-06        0.118      12
   6.0        7.0      3.59454e-03      4.89243e-06        0.136      13
   7.0        8.0      2.87185e-03      5.62504e-06        0.196      13
   8.0        9.0      2.34923e-03      4.39988e-06        0.187      13
   9.0       10.0      1.96031e-03      5.49825e-06        0.280      13
  10.0       12.0      1.54662e-03      3.31131e-06        0.214      13
  12.0       14.0      1.16196e-03      2.62569e-06        0.226      13
  14.0       16.0      9.10038e-04      1.65153e-06        0.181      13
