#
#  CIJET_MassBin-3000-3600_cteq66_5000_V-A+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.06606e-02      2.93187e-05        0.072      16
   2.0        3.0      2.37222e-02      2.57583e-05        0.109      36
   3.0        4.0      1.62263e-02      2.20414e-05        0.136      43
   4.0        5.0      1.19000e-02      1.53741e-05        0.129      12
   5.0        6.0      9.13469e-03      1.09345e-05        0.120      13
   6.0        7.0      7.25231e-03      9.80123e-06        0.135      13
   7.0        8.0      5.90815e-03      1.59052e-05        0.269      13
   8.0        9.0      4.90946e-03      1.59249e-05        0.324      13
   9.0       10.0      4.15392e-03      1.27440e-05        0.307      13
  10.0       12.0      3.32823e-03      4.35706e-06        0.131      13
  12.0       14.0      2.55731e-03      5.22230e-06        0.204      13
  14.0       16.0      2.03096e-03      8.56704e-06        0.422      13
