#
#  CIJET_MassBin-3600-4200_cteq6ll_14000_V-A-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.23115e-04      6.22237e-08        0.028      40
   2.0        3.0      1.27247e-04      6.30527e-08        0.050      43
   3.0        4.0      8.55360e-05      3.92877e-08        0.046      43
   4.0        5.0      6.20783e-05      2.82307e-08        0.045      12
   5.0        6.0      4.73183e-05      3.35297e-08        0.071      12
   6.0        7.0      3.73723e-05      1.64083e-08        0.044      13
   7.0        8.0      3.03138e-05      1.12090e-08        0.037      13
   8.0        9.0      2.50969e-05      1.88788e-08        0.075      13
   9.0       10.0      2.11608e-05      1.25576e-08        0.059      13
  10.0       12.0      1.68831e-05      8.78883e-09        0.052      13
  12.0       14.0      1.29004e-05      7.76250e-09        0.060      13
  14.0       16.0      1.01965e-05      9.65760e-09        0.095      13
