#
#  CIJET_MassBin-4200-8000_cteq66_14000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.78835e-04      3.20696e-07        0.085      40
   2.0        3.0      2.02740e-04      1.77468e-07        0.088      43
   3.0        4.0      1.30156e-04      1.57816e-07        0.121      43
   4.0        5.0      9.19488e-05      9.17197e-08        0.100       8
   5.0        6.0      6.87475e-05      1.19173e-07        0.173      12
   6.0        7.0      5.36423e-05      1.11889e-07        0.209      13
   7.0        8.0      4.30977e-05      1.10390e-07        0.256      13
   8.0        9.0      3.54062e-05      8.92131e-08        0.252      13
   9.0       10.0      2.95333e-05      6.89312e-08        0.233      12
  10.0       12.0      2.33965e-05      6.49803e-08        0.278      13
  12.0       14.0      1.75304e-05      5.52442e-08        0.315      13
  14.0       16.0      1.35331e-05      7.41490e-08        0.548      13
