#
#  CIJET_MassBin-3600-4200_CT10nlo_5000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   5000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.32622e-02      3.90586e-05        0.073      40
   2.0        3.0      2.80428e-02      2.72838e-05        0.097      43
   3.0        4.0      1.76635e-02      2.88579e-05        0.163      43
   4.0        5.0      1.22475e-02      7.53778e-06        0.062      12
   5.0        6.0      9.03158e-03      1.19199e-05        0.132      12
   6.0        7.0      6.94738e-03      1.07513e-05        0.155      13
   7.0        8.0      5.52269e-03      1.01766e-05        0.184      13
   8.0        9.0      4.49669e-03      7.96225e-06        0.177      13
   9.0       10.0      3.73523e-03      8.22753e-06        0.220      13
  10.0       12.0      2.92958e-03      6.41563e-06        0.219      13
  12.0       14.0      2.18219e-03      6.13575e-06        0.281      13
  14.0       16.0      1.69712e-03      3.24136e-06        0.191      13
