#
#  CIJET_MassBin-4200-8000_CT10nlo_13000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  13000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.73595e-04      4.01248e-07        0.085      40
   2.0        3.0      2.53495e-04      2.26730e-07        0.089      43
   3.0        4.0      1.62688e-04      2.10678e-07        0.129      43
   4.0        5.0      1.14813e-04      1.45774e-07        0.127       8
   5.0        6.0      8.57642e-05      1.49816e-07        0.175      12
   6.0        7.0      6.68931e-05      1.40913e-07        0.211      13
   7.0        8.0      5.37315e-05      1.02294e-07        0.190      13
   8.0        9.0      4.40800e-05      1.05357e-07        0.239      13
   9.0       10.0      3.68500e-05      1.60454e-07        0.435      12
  10.0       12.0      2.90812e-05      8.46353e-08        0.291      13
  12.0       14.0      2.17946e-05      7.40344e-08        0.340      13
  14.0       16.0      1.68708e-05      8.65266e-08        0.513      13
